stationID,lat,long,hidxbc_date_1_time_00Z,hidxbc_date_1_time_03Z,hidxbc_date_1_time_06Z,hidxbc_date_1_time_09Z,hidxbc_date_1_time_12Z,hidxbc_date_1_time_15Z,hidxbc_date_1_time_18Z,hidxbc_date_1_time_21Z,hidxbc_date_2_time_00Z,hidxbc_date_2_time_03Z,hidxbc_date_2_time_06Z,hidxbc_date_2_time_09Z,hidxbc_date_2_time_12Z,hidxbc_date_2_time_15Z,hidxbc_date_2_time_18Z,hidxbc_date_2_time_21Z,hidxbc_date_3_time_00Z,hidxbc_date_3_time_03Z,hidxbc_date_3_time_06Z,hidxbc_date_3_time_09Z,hidxbc_date_3_time_12Z,hidxbc_date_3_time_15Z,hidxbc_date_3_time_18Z,hidxbc_date_3_time_21Z,hidxbc_date_4_time_00Z,hidxbc_date_4_time_03Z,hidxbc_date_4_time_06Z,hidxbc_date_4_time_09Z,hidxbc_date_4_time_12Z,hidxbc_date_4_time_15Z,hidxbc_date_4_time_18Z,hidxbc_date_4_time_21Z,hidxbc_date_5_time_00Z,hidxbc_date_5_time_03Z,hidxbc_date_5_time_06Z,hidxbc_date_5_time_09Z,hidxbc_date_5_time_12Z,hidxbc_date_5_time_15Z,hidxbc_date_5_time_18Z,hidxbc_date_5_time_21Z,hidxbc_date_6_time_00Z,hidxbc_date_6_time_03Z,hidxbc_date_6_time_06Z,hidxbc_date_6_time_09Z,hidxbc_date_6_time_12Z,hidxbc_date_6_time_15Z,hidxbc_date_6_time_18Z,hidxbc_date_6_time_21Z,hidxbc_date_7_time_00Z,hidxbc_date_7_time_03Z,hidxbc_date_7_time_06Z,hidxbc_date_7_time_09Z,hidxbc_date_7_time_12Z,hidxbc_date_7_time_15Z,hidxbc_date_7_time_18Z,hidxbc_date_7_time_21Z,hidxbc_date_8_time_00Z,hidxbc_date_8_time_03Z,hidxbc_date_8_time_06Z,hidxbc_date_8_time_09Z,hidxbc_date_8_time_12Z,hidxbc_date_8_time_15Z,hidxbc_date_8_time_18Z,hidxbc_date_8_time_21Z,hidxbc_date_9_time_00Z,hidxbc_date_9_time_03Z,hidxbc_date_9_time_06Z,hidxbc_date_9_time_09Z,hidxbc_date_9_time_12Z,hidxbc_date_9_time_15Z,hidxbc_date_9_time_18Z,hidxbc_date_9_time_21Z,hidxbc_date_10_time_00Z,hidxbc_date_10_time_03Z,hidxbc_date_10_time_06Z,hidxbc_date_10_time_09Z,hidxbc_date_10_time_12Z
48378,100.26667,16.78333,24.9433,26.5013,26.7605,26.9788,28.0292,26.4147,26.8994,27.4937,29.4249,28.1867,34.4966,34.9276,36.4148,30.6892,35.0695,37.5738,37.5,36.6853,37.2322,37.1125,37.8567,38.424,40.1151,35.1133,41.3287,40.2199,38.6056,39.6825,39.1085,40.3972,31.2231,40.0487,39.0938,35.721,39.5449,38.0441,38.4055,32.1741,40.9334,39.3564,31.2572,34.7634,33.8571,33.5399,31.7399,34.8248,33.703,33.7919,32.7659,33.7655,28.6267,31.0263,30.657,30.506,29.1109,28.452,31.1802,30.3289,31.4482,27.7878,30.8023,28.4305,28.5674,28.0776,28.1647,28.0618,29.4902,29.304,26.8336,27.7517,28.5509,28.0438,26.9753,27.3371,27.4274,28.4219,29.1731
48379,101.15,16.43333,23.3593,25.1569,24.703,24.818,24.7115,24.0697,24.2456,25.1402,26.3542,26.3743,28.1167,35.0028,37.9545,32.5921,31.6069,31.8546,36.0074,37.2661,38.2407,35.6682,36.0168,42.5421,41.4109,38.8774,37.2062,39.1972,42.1646,41.7522,38.7123,33.3459,35.0739,36.3801,33.251,32.9269,38.7976,33.243,37.3028,38.9494,32.494,32.6688,30.5765,30.9949,30.2687,32.2845,34.4762,33.7987,33.8901,35.8477,34.6306,36.5771,27.6117,29.8228,29.9364,26.5533,27.6157,27.0195,29.9362,29.7404,28.7015,25.0187,25.74,26.0564,25.2529,24.6339,25.2122,25.7901,26.1045,27.9664,24.9289,25.3201,25.2615,23.0319,24.6152,24.2442,26.7398,26.9287,27.1976
48380,99.53333,16.48333,24.4061,28.998,28.9757,28.9858,24.3105,28.4642,26.9112,28.8187,28.9897,27.9266,33.8363,35.4211,37.2136,38.1379,33.714,37.5088,37.5478,36.5713,36.2221,37.4372,39.3129,38.0298,39.757,41.3402,42.9125,40.3948,43.6455,41.9048,42.8197,41.4714,37.2078,37.6981,38.5781,36.7866,40.2992,40.7919,39.7203,39.9523,36.6468,39.3662,31.8682,32.8254,32.0641,32.4957,31.4176,29.4882,33.7736,32.6184,33.7862,34.0388,28.2982,29.88,29.377,28.6524,29.4678,28.9808,29.5091,30.56,30.9165,27.8639,29.6141,29.2428,28.3443,27.687,28.8331,29.0498,29.1478,29.5121,27.4297,28.477,28.3744,27.8436,28.0331,27.9396,28.2513,28.5194,28.2935
48381,102.83333,16.43333,25.534,25.4559,27.1133,27.3797,27.4658,26.1882,27.7837,27.5053,28.1915,27.6229,34.2327,33.2182,34.213,33.3425,38.1371,31.7844,36.4078,34.0799,39.052,37.5201,35.911,29.922,35.0306,36.6617,36.6492,35.5761,38.669,34.6128,39.3957,38.2353,37.6355,33.1361,32.0972,31.4975,31.1241,36.8671,37.6062,38.091,36.6786,32.8993,26.9922,29.8943,30.6567,32.299,28.6659,32.896,31.7269,32.0572,32.8859,33.0626,28.2831,29.0729,29.0084,29.0412,27.9522,29.897,27.3427,31.064,30.3299,26.9117,27.2474,27.4546,27.5096,27.4536,28.1552,27.6589,28.8212,28.9918,24.5328,26.0798,26.327,26.5569,26.7545,26.9964,26.4407,27.5331,28.1295
48382,103.06806,16.24722,25.5584,26.8639,28.0946,29.6681,29.7543,27.8857,28.7587,30.272,30.0422,31.1848,34.0045,37.18,35.8374,39.8197,41.0301,33.8168,38.7778,38.4183,41.7662,41.9718,36.9887,32.7868,39.0836,33.2974,42.1201,38.8403,39.6702,39.8059,41.7596,42.8681,26.3326,30.181,34.8246,37.9389,37.6459,37.4694,39.3731,40.4894,39.0516,36.5379,31.9055,31.0106,31.9457,32.4027,29.6852,35.618,33.5077,34.7214,33.1841,34.5503,28.6871,29.034,29.0312,28.9631,29.2264,31.681,29.5659,31.3544,31.0591,27.1359,27.8345,28.217,27.4548,28.9693,29.094,29.0854,30.1098,29.2896,24.7012,26.647,27.938,27.734,26.8491,28.2793,28.0637,27.8283,29.1829
48383,104.71667,16.53333,25.5435,26.7996,27.3542,27.437,28.6051,26.6761,28.6528,29.4018,28.6407,26.6991,28.144,33.7649,28.6089,30.0364,33.3872,31.0845,38.7334,33.8933,35.7372,31.663,32.0959,36.3094,37.3535,34.6841,39.9137,35.4998,39.3033,36.5684,38.7848,39.4335,34.0746,34.7512,31.3196,33.6514,37.7207,32.0875,29.9337,37.1316,37.5191,35.0522,33.5668,33.5426,31.3789,33.3155,34.9613,35.4134,35.445,34.4224,33.4891,34.3641,31.3508,30.1864,28.1352,30.0313,31.4974,29.973,32.0688,32.0669,31.564,27.7263,28.9073,28.2461,28.0209,29.1483,29.1037,29.8577,29.1874,29.1674,27.729,28.0461,27.3989,27.3989,29.7823,28.352,28.6168,27.0539,28.8207
48384,102.81667,16.33333,25.2549,26.4305,26.5223,26.5858,27.4085,26.1858,26.9566,27.9512,28.5194,28.111,34.8417,35.1702,34.8263,38.6109,37.4706,31.185,35.9105,34.5671,37.2485,38.8624,36.4012,34.0013,39.3858,35.8509,41.2182,37.8043,40.3722,40.4614,41.182,41.2208,40.6416,36.6728,34.6007,37.3642,32.9741,37.8875,40.1785,37.6822,33.5694,39.0311,27.607,29.4275,30.3881,29.9561,29.3008,31.3105,32.6441,31.6425,31.453,32.368,26.3511,27.3601,27.2024,26.8011,27.8752,29.4407,27.3152,29.4229,28.4133,26.732,26.1357,26.7341,26.954,26.1185,26.9473,27.5225,28.7412,28.0691,25.1238,26.0586,26.6374,26.7509,26.7422,26.8237,27.015,28.1465,26.5759
48385,98.86667,16.01667,18.6695,17.4945,17.2276,19.1125,20.8613,19.4143,19.4143,19.4135,16.6709,19.4449,20.7155,23.7269,22.392,23.6831,22.4389,20.633,22.2723,24.5513,24.5694,23.9816,32.2478,33.1572,34.3251,29.3233,34.0133,33.1615,33.8328,29.1095,38.5169,35.9782,28.1926,32.2334,25.7896,25.4589,28.4827,24.2287,23.702,30.2713,29.0356,27.6898,29.0648,30.9219,25.0326,26.8997,25.328,24.2479,29.226,27.921,27.2356,26.4661,20.4005,20.2002,21.0014,23.2627,21.5216,21.8855,21.9936,19.6744,22.413,19.2864,19.6205,17.7744,20.9722,19.9105,20.45,19.7644,20.0656,20.08,18.0346,18.3473,18.339,18.6187,18.7335,18.7985,19.2215,18.0818,19.4569
48386,100.28333,16.43333,25.5084,26.6615,27.8547,28.6881,27.9206,28.3202,27.6439,28.4754,29.3264,29.4879,35.7874,35.8707,38.8846,31.1611,35.2185,38.3753,37.6601,38.1077,38.4173,39.0553,37.9466,39.5558,40.3079,38.2092,38.4333,40.0681,39.1162,40.3475,40.8072,39.5861,33.536,39.6293,39.2994,36.4962,36.9036,38.525,38.1937,39.5237,40.2436,40.9708,30.2503,33.9834,32.7165,33.3064,32.6303,34.9969,36.3213,34.9301,33.6353,35.0524,28.8698,31.7401,30.6856,29.0751,28.6087,28.2332,30.7516,31.3454,30.0193,25.6289,29.7593,29.3412,28.958,28.8251,28.1723,29.3381,30.5325,29.5891,25.8487,26.9601,27.9463,27.7289,28.3038,26.9994,28.2289,28.2278,28.1129
48387,98.93333,16.76667,19.1871,18.6734,20.8787,19.7558,20.5541,19.8941,19.3039,20.0366,18.6837,19.6316,25.4205,23.9027,30.0715,22.0431,28.1569,25.9751,22.9384,25.1793,23.6457,25.1438,25.7193,28.7795,28.0071,18.5282,28.3374,27.5384,23.9615,26.6209,28.0557,28.7995,27.2361,27.3421,25.3471,25.5866,20.2176,27.3662,27.63,23.7855,24.9759,25.9424,23.0423,24.3719,20.9228,22.7294,22.9727,22.2031,20.7864,20.4839,24.6461,23.1561,18.9013,18.0502,18.688,19.1027,20.0308,19.4459,18.2165,18.9062,21.2956,19.6096,16.4775,17.1796,21.1012,21.1491,21.5913,16.0773,16.8275,16.5218,16.4908,19.1491,20.6531,20.1708,20.9706,20.8126,19.8318,18.7393,19.0926
48390,103.58833,16.3325,24.9636,26.9014,26.9873,28.1539,27.5541,26.2204,28.2114,28.8382,28.863,27.9322,30.9582,34.4632,30.4312,33.8584,33.8445,31.2059,34.0594,31.7293,34.7191,36.7642,30.3685,30.6827,33.7038,32.3044,40.0324,36.456,38.4634,40.2104,39.4944,38.8928,35.3005,32.5834,31.9011,37.1376,30.8668,36.352,36.0717,36.879,33.5625,35.1074,31.9064,31.1543,29.6911,33.8388,32.6658,31.9198,30.7198,33.5098,31.815,31.7687,28.0343,28.0516,27.3721,29.5969,28.8497,29.8106,28.6242,30.416,28.925,27.2984,27.8692,28.1534,28.3036,29.3628,28.9623,29.8207,30.6314,27.5216,27.0293,26.6939,26.9354,27.3868,26.619,27.8818,27.9168,28.5746,26.5061
48400,100.16667,15.8,26.7936,28.0563,28.9614,30.5427,27.3688,28.4908,27.8913,28.9868,29.8407,31.1327,37.2647,36.6099,38.034,37.6073,40.4052,35.3937,37.9768,38.3688,39.4045,40.908,39.3334,38.9895,40.298,41.2808,40.8244,38.476,41.2746,37.7826,43.0599,41.9047,38.7981,40.1379,41.1206,40.7742,35.3826,38.4439,41.6742,42.5116,42.2509,42.4531,34.4038,35.435,34.5608,28.168,33.5035,33.9546,37.3981,33.4249,36.0079,35.924,30.7251,32.9294,33.0474,29.4379,31.7205,30.9588,32.6955,31.0521,32.416,29.5567,29.1202,30.4853,30.0781,29.2578,29.4326,31.6204,30.4319,30.7493,29.0762,29.0019,28.528,27.8941,28.1724,28.2898,29.513,28.6593,30.5154
48401,100.5,15.35,25.5318,26.0319,28.1383,26.9639,25.9533,26.2395,26.4625,27.1053,28.7993,29.4006,36.1462,34.1773,36.6948,36.2544,36.9766,34.5837,36.5003,36.4813,38.4187,38.8619,36.4025,38.7942,39.8658,39.5021,39.5183,36.0239,38.4129,37.9118,38.7856,40.7674,36.7243,38.0659,37.4564,36.3837,38.5469,32.8203,35.6794,38.69,39.2897,39.7496,32.4576,33.8298,32.698,30.6045,31.9691,33.9022,32.3085,32.8103,35.8661,29.4192,28.8193,30.5095,30.886,29.2654,28.2729,28.6479,29.2052,28.9984,30.4868,26.2079,29.1798,29.6712,27.892,27.3785,27.5086,26.3499,29.2433,28.7368,25.6458,28.6318,27.2933,26.1927,26.7241,26.546,25.7367,27.4156,27.5163
48402,100.18333,15.15,26.6872,27.4713,28.3166,27.4455,27.5814,27.5061,27.4858,28.1483,28.2223,28.0911,34.0593,33.3016,34.7774,34.1887,35.9265,37.0048,34.9191,34.636,36.0152,36.574,36.6787,37.4199,38.7162,37.7173,38.9089,38.4105,36.4693,39.0818,38.3805,38.2367,29.8616,36.3924,38.7426,40.879,36.4877,30.51,36.1824,37.6059,40.0103,36.6176,29.7944,34.4083,30.8375,33.1233,33.7463,31.5567,32.5298,32.2395,35.0055,35.086,26.4585,30.8039,31.9692,27.7348,30.3743,29.2606,29.505,30.1089,30.3075,27.7866,29.517,28.771,28.603,28.9389,27.5607,28.3847,29.2585,29.2897,28.1502,28.9252,27.5678,27.0771,28.1601,26.9463,28.6869,27.9235,28.337
48403,102.03333,15.8,25.5318,26.9413,27.4812,27.9244,27.7685,26.8217,23.8465,27.3688,28.3655,28.0749,32.7507,37.1247,38.7022,34.4467,35.4291,32.4794,33.6561,38.2436,40.3494,40.7616,35.4055,38.9499,41.0872,33.3735,40.4498,38.323,39.3355,42.1687,34.8513,41.8711,35.0509,32.0509,39.4472,38.8901,33.3473,37.7317,35.2641,30.7107,32.2964,37.493,31.9064,27.2181,33.5139,33.221,34.1467,33.5246,32.208,33.677,33.4,34.8389,28.219,28.5354,29.5946,29.6693,31.0525,29.5744,29.7196,29.6299,29.0147,27.8419,28.3934,28.4913,28.4638,27.8997,27.9226,28.1809,28.6898,27.6625,27.5451,28.1022,27.8029,26.9533,25.4682,26.2563,27.0776,27.8715,27.265
48404,103.61667,16.06667,25.0179,26.8569,27.1475,27.1679,27.0902,25.6585,27.4615,27.8976,29.1856,28.4525,31.2962,36.0505,34.3398,33.2919,32.4379,34.6878,35.6026,33.399,38.0279,39.2848,35.79,26.7672,32.8832,36.8324,33.1575,37.5264,38.2264,40.71,34.7965,38.9735,35.1294,32.896,33.6834,35.6752,34.498,35.5829,31.4878,36.6505,34.2317,32.2986,31.2025,29.9182,30.2948,26.4326,31.6195,30.8268,28.1303,33.2902,32.2271,31.7377,27.8732,27.3652,27.288,28.2261,27.2737,27.7803,28.3589,29.1661,28.4656,26.6132,27.4052,26.5275,26.7772,27.7545,26.9051,27.6203,28.8392,28.2723,24.9542,26.0803,27.1169,26.0296,25.058,26.4477,26.2983,28.9754,26.6632
48405,103.68333,16.05,25.5624,27.3453,27.6472,27.6933,27.6471,26.2445,27.9062,28.4109,29.6122,28.8436,32.4522,37.4411,35.6832,34.7191,33.8386,36.1517,37.0202,34.7666,39.5318,40.7824,37.2436,28.2552,34.336,38.5078,34.5839,39.1374,39.8376,42.5319,36.4191,40.4663,36.7971,34.5783,35.2204,37.4158,36.1816,37.3361,33.1099,38.4697,35.7107,33.5561,33.1835,31.8893,32.504,28.5634,33.9669,32.9676,30.6484,35.7106,34.3663,33.7281,30.0285,29.5413,30.2534,30.3418,29.9699,30.5508,30.8579,31.6814,30.7181,28.3849,29.0991,28.4342,28.6525,29.6459,28.7422,29.5032,30.586,29.9828,26.2646,27.2948,28.5686,27.3782,26.4087,27.7755,27.7262,30.2509,27.8667
48407,104.86667,15.25,26.2522,27.881,27.5972,27.881,28.1374,27.0038,26.1156,28.2561,28.5724,30.0,31.5142,33.2109,35.3152,36.6437,32.314,36.6988,28.0097,31.1444,36.2185,36.912,33.8825,35.485,34.6119,40.1817,29.6716,37.1644,36.9239,39.0942,39.898,37.7828,34.0978,37.1105,33.0213,36.6414,40.4137,34.6878,33.9604,34.0692,36.8076,32.8996,32.6773,33.6401,31.5005,34.2916,32.0279,34.5133,34.1694,33.4683,35.5534,35.3231,29.2039,28.5068,29.4869,29.5755,28.9905,29.9925,30.0226,30.9407,31.7805,28.2349,26.6769,28.5569,28.9012,26.8557,28.1189,28.0765,28.5982,31.2027,26.5485,27.5207,27.3377,28.8842,27.0981,27.1185,28.231,27.6342,30.3112
48408,105.03333,15.23333,24.5787,25.2511,25.8218,26.4171,26.2454,25.8258,24.4866,26.6035,26.4558,28.129,29.1319,36.3293,33.4313,36.7098,31.7193,33.5934,28.6625,30.5843,35.6232,36.2002,35.1678,36.7295,33.1675,40.3428,40.3768,35.4811,34.5164,39.193,38.2758,39.3559,35.6521,30.4132,33.9871,32.548,34.1895,32.236,31.864,33.7866,37.7938,33.0671,30.8633,31.6908,31.9069,32.0718,30.2738,32.2207,30.6967,31.219,31.6899,31.735,27.7488,26.1436,27.0449,27.303,27.0717,26.3981,27.002,29.2111,28.7413,25.2739,24.0796,25.7473,25.9391,25.0002,25.3292,25.5949,27.1238,27.8722,24.3799,24.2215,25.5025,26.0919,24.719,24.4441,25.8136,25.6691,28.0519
48409,104.25,15.03333,26.3711,27.1655,27.6959,27.1858,27.5971,27.0722,26.2561,27.8147,28.2418,28.6148,35.988,34.3666,37.7537,36.0016,31.9999,34.0825,29.0076,36.6017,36.7018,38.3298,36.046,32.134,30.0201,40.417,37.8061,34.5806,33.7742,36.1105,37.1162,39.3841,24.7328,34.5193,32.3842,38.472,35.402,35.5848,34.9971,32.0203,38.3921,35.054,30.0221,30.2378,29.4974,31.8856,30.1826,32.4429,30.5451,29.9391,33.5068,33.2628,28.1594,25.8424,27.8651,29.2781,27.5394,27.201,27.7641,28.0367,30.3782,26.4326,26.4049,27.9049,28.2514,27.1827,26.3182,28.2514,28.23,29.8206,26.3353,26.6907,27.4579,27.8335,26.8979,26.2733,27.2104,28.6576,28.6664
48410,100.03889,15.37417,27.0254,29.2766,29.3407,28.9377,27.4225,28.1588,28.2889,29.5128,29.7353,29.478,35.4243,34.505,34.9776,34.3356,35.2778,35.1236,34.6761,35.0794,36.1314,37.8676,37.7939,39.0584,40.3451,40.3876,39.7314,39.2849,39.7808,41.0025,39.8767,39.7085,34.9244,40.2047,40.6492,40.7182,37.5445,39.4062,36.505,37.6628,40.9028,42.5627,33.2672,34.2576,32.9504,30.5324,33.5506,33.101,32.6533,34.3487,31.4438,34.3512,29.1421,31.6724,30.9748,29.8965,30.5326,30.6963,31.0884,31.3065,31.8945,29.588,30.2032,27.4956,29.3153,29.4888,29.1038,30.7366,31.2447,31.0897,28.9352,29.4153,29.1804,27.8445,28.6241,28.3779,29.6933,29.853,29.2252
48413,101.10833,15.65694,24.533,25.9344,29.862,29.4961,26.3496,25.3053,26.3104,28.5862,29.6291,30.6809,29.1205,35.9299,37.3583,31.2125,36.0726,33.6866,37.1743,37.7411,37.6378,38.8065,37.1375,39.1768,41.0481,40.0975,39.9313,37.8386,39.0335,41.0416,40.0134,42.1616,34.3832,37.3094,36.1412,34.7735,38.1327,36.3227,42.5171,38.6701,39.5076,33.073,32.3919,31.4063,33.1549,33.2977,29.4854,33.9883,33.6791,33.317,32.3959,34.0297,28.7691,29.4016,29.5609,28.0439,30.2274,28.8193,30.1876,31.1029,30.3294,27.937,29.8185,28.1577,27.1795,27.2956,27.4031,27.8947,28.2819,28.5952,25.5458,27.8057,27.3296,27.4073,25.8019,26.5538,27.6403,28.5529,28.9664
48415,100.71667,14.51667,27.1483,26.8265,27.573,27.9569,27.6851,27.0836,27.9155,27.7949,28.0217,27.7784,35.4495,33.17,36.7482,37.3275,37.7096,36.2729,37.4286,37.1392,38.2115,38.4458,37.471,38.0289,37.0263,37.6218,40.0135,38.6997,38.9963,37.4286,39.3132,36.899,36.1579,37.3207,38.5363,40.5868,40.3718,33.9926,35.8772,38.6205,35.033,38.7652,34.0903,34.6001,34.499,33.646,31.5104,33.0956,31.1386,33.1316,33.6912,32.2698,30.5197,30.2687,30.4431,30.2915,30.2099,30.5777,30.2497,29.4937,29.987,28.4908,29.8765,28.8429,27.7356,28.5035,28.7116,28.8034,28.5112,29.4402,27.9524,28.6404,28.2277,27.7095,27.7574,28.275,28.2438,27.9505,27.4242
48416,103.68333,15.31667,25.6425,26.791,27.9503,26.9542,27.6652,27.342,26.781,28.3385,27.0477,29.7877,34.6536,34.1011,36.4736,35.9269,36.1801,32.6078,31.5476,33.6233,37.4995,38.1814,33.0843,35.2297,35.1338,38.2037,35.452,36.2108,35.4039,37.1832,29.8389,39.7183,30.231,30.4185,38.1342,37.2963,38.2302,34.598,28.7268,34.2757,39.2898,35.802,31.0475,31.2056,30.8963,32.8341,32.5666,33.5245,32.671,33.7051,31.232,32.8848,28.9814,27.9508,28.3428,30.2082,29.2464,29.0843,30.0539,29.3126,29.854,26.9924,26.873,27.3552,27.0283,27.2883,26.9154,27.6932,27.1905,28.3656,25.9855,25.7152,26.7235,26.7086,25.5074,25.4337,26.3612,26.1037,26.2342
48417,101.39584,14.35972,17.9423,19.348,17.4187,16.5685,16.8646,18.5138,17.8557,17.473,17.7606,17.9146,20.9528,23.3913,20.2068,20.2999,21.2511,21.8831,20.1148,21.8203,23.5114,18.751,23.8708,23.7987,23.5461,23.1664,23.7178,23.6849,22.634,23.6258,24.5993,23.9173,24.6903,24.4247,24.0848,24.6434,21.4131,20.7271,22.8682,19.3664,23.7156,24.1263,24.0754,24.4661,19.4235,16.2922,16.1488,17.734,15.1122,21.5377,21.7112,19.7724,19.3465,20.8442,16.6414,16.3457,15.3259,15.7932,15.0608,16.6302,17.5171,17.7091,18.3962,18.5181,15.5914,17.5641,18.0748,16.5328,16.6387,15.4973,19.0988,17.0164,17.2095,18.6833,18.8829,17.6829,16.7516,17.8968,18.5102
48418,101.18333,15.26667,23.8283,23.4368,25.5338,24.8273,25.3462,25.6053,25.0467,25.2852,26.3059,28.071,31.7649,34.5663,36.6046,37.4214,38.4207,34.8521,38.0894,38.853,38.7824,38.3062,35.7977,38.9562,40.9532,36.0577,42.5026,39.3306,39.205,42.3311,42.3106,44.0666,37.4397,38.0622,38.1725,37.4024,38.4428,34.8852,37.7331,40.4966,39.2819,38.4614,32.8307,32.9503,32.8406,34.9994,29.9973,34.1167,33.274,36.0122,32.3074,32.7326,28.4611,30.8926,30.4318,28.0811,27.7301,28.6741,28.6555,30.5177,28.2366,25.5262,27.3782,26.4007,27.3709,26.0212,24.9154,26.6252,26.7361,27.2409,24.7153,26.8408,25.92,26.5189,25.9451,25.6523,24.8909,25.9196,28.7908
48419,100.63333,14.11667,25.0189,26.5804,26.8058,26.2007,25.949,26.2562,25.7507,25.3287,26.2363,26.496,37.2593,34.8973,37.0344,38.1421,36.0667,37.2612,38.2838,38.6614,38.8036,39.7923,39.1885,37.0945,40.1984,40.7465,37.6874,39.4085,37.5549,38.2582,40.1552,40.1899,34.3115,31.8079,38.3532,38.8122,29.657,29.8393,30.4443,38.9695,39.6069,37.1465,30.7634,29.1516,30.3213,31.2762,27.0554,25.7772,26.3889,26.3142,25.1064,27.3049,29.23,26.5362,28.1848,28.0623,27.8022,26.4046,27.0288,27.0132,28.6929,26.6178,26.7992,27.1707,27.0832,26.5136,26.6028,26.4012,26.6075,23.5667,26.853,26.6933,26.1174,25.8303,25.943,25.5421,25.1079,25.6216,25.9037
48420,100.76167,13.51667,29.1684,29.0277,30.167,31.3624,31.3232,32.6911,32.5239,30.0963,29.7661,29.956,36.0432,36.2428,36.2249,38.1983,37.3242,39.1259,38.1759,36.6442,38.4462,39.0879,43.6576,44.0639,42.7993,41.1757,39.8409,42.4481,41.1903,42.2144,46.1191,44.6993,32.803,39.7488,38.4187,34.8679,38.8441,34.9458,37.6213,46.3712,45.6267,48.5365,34.893,39.2097,32.7937,35.1145,36.8033,29.9814,26.1186,32.4086,30.7364,33.1311,31.3941,28.1069,33.1508,33.6777,31.3936,32.4614,31.1073,32.6144,31.314,26.1125,30.1325,30.697,31.6046,31.5053,29.8882,28.7124,29.0843,27.4472,28.7083,28.5786,31.5737,31.505,30.7451,31.7539,29.9187,29.1298,29.3154
48421,98.63639,15.74222,23.9127,24.9641,25.7144,20.7178,24.7144,26.536,26.2526,26.161,23.6016,26.3401,30.1279,28.9936,30.5596,28.9032,29.8122,35.4675,32.6758,31.9943,30.4744,33.6961,32.9619,41.6848,40.7761,38.5302,36.9927,39.9409,43.8523,29.3877,41.2393,35.5967,34.5655,44.1252,40.9628,26.9362,37.6607,32.0443,29.005,39.2209,32.6016,42.1632,35.5779,35.0636,32.3752,34.1255,39.7165,33.0523,33.0856,29.9313,25.8601,34.3126,30.5663,32.5383,29.8478,31.7729,30.7535,29.6922,32.5044,31.3071,32.6221,23.8235,29.391,26.3484,27.1776,27.6219,27.4223,28.5403,28.3093,28.7733,25.5298,24.279,23.2457,24.6265,26.9186,25.3341,25.3163,26.5971,23.5367
48425,100.13333,14.46667,29.1999,27.5099,30.1313,30.6195,29.8066,28.5053,29.4853,31.3726,30.6827,30.6401,35.6898,38.0292,35.5323,38.7288,37.9178,36.3489,37.0186,34.5374,37.6367,37.95,37.8144,37.9674,37.2011,39.203,40.6648,39.1326,39.3942,40.8784,38.7675,36.7223,35.4212,34.2449,40.0173,38.7881,31.2517,34.6479,35.664,35.4589,42.5143,39.1393,32.7117,35.7586,35.2697,34.233,33.9204,36.1371,32.94,34.0688,34.558,34.5606,29.8163,31.6982,30.3447,30.6328,29.26,29.5354,31.3804,30.2063,31.9905,30.4939,31.0381,30.2463,30.5251,30.1769,29.3112,30.6457,31.0862,30.1244,29.9691,29.3751,30.697,29.7482,28.6955,28.8594,30.4287,30.0489,30.3821
48426,100.61667,14.8,26.8724,27.489,29.0945,28.2121,28.616,27.9465,28.2373,28.5217,29.1597,29.6462,35.5202,33.242,36.6062,37.3181,38.386,38.6324,37.7565,36.7185,38.6586,39.1993,36.5616,38.1627,37.3212,38.8076,40.5018,39.4968,38.9264,39.6959,41.0438,40.1272,35.8364,36.3016,36.6989,39.4219,32.6699,36.7069,33.9795,38.1152,39.4551,41.1386,33.819,36.3404,34.077,35.3441,33.0983,34.1818,32.7141,34.2421,33.7926,32.0358,30.7672,30.8074,33.2973,31.7414,31.7735,30.9938,31.0283,29.1163,31.8302,27.0884,30.5347,29.9883,29.5963,28.7378,29.21,29.3472,29.6389,31.168,27.7561,29.2364,28.5399,28.3651,28.6038,28.4622,28.4399,28.7031,29.3216
48427,99.86667,14.3,27.7786,28.8778,28.975,29.8026,28.1927,26.7081,27.8561,29.604,30.073,28.5333,34.6596,36.8335,37.0003,37.3095,37.179,36.2824,38.3511,37.9414,39.9307,37.5374,36.6772,38.1647,39.5283,38.8392,36.4426,39.1773,38.5245,38.4452,39.9017,40.7799,33.1535,37.2938,39.0611,36.1574,34.2066,31.5999,35.873,37.0128,36.2492,35.3462,33.5476,34.2022,31.8501,30.8527,30.5414,29.1509,30.9232,28.6242,31.2428,25.2771,28.0578,27.7681,29.1236,28.5048,28.6463,27.2531,27.3433,27.8744,26.5029,28.3927,29.6744,28.6412,28.1361,28.4253,28.5803,29.2534,29.6474,28.9558,28.9797,29.4672,29.4505,28.7467,27.6785,28.7363,29.7906,28.1584,29.376
